Route ID,mae,driver,origin
16100,87.77646358193803,388,25
16101,80.39644098679314,78,25
16124,39.51817770138571,258,25
16131,57.317112533493734,257,25
16133,68.99337048355119,369,25
16135,78.80291157580064,271,25
16139,21.55183249154129,125,25
16141,87.61266672542402,390,25
16144,71.44110806623098,141,25
16150,37.729106072310515,6,25
16152,13.68977872968401,160,25
16156,81.0060446151251,337,25
16157,59.0765963537746,302,25
16159,53.8170392814385,194,25
16160,173.55811013389354,331,25
16161,17.184280797097905,306,25
16162,30.575193529385064,18,25
16163,55.43357560266365,266,25
16164,51.87763996451889,42,25
16165,16.483638914412502,257,25
16166,37.26087060728969,303,25
16170,45.34338985985739,24,25
16171,60.09579506517282,273,25
16173,28.507168940082643,279,25
16175,25.378952794770257,36,25
16179,61.09257507747451,325,25
16182,28.802894335425872,246,25
16188,38.658421474933405,265,25
16194,34.73468970372031,371,25
16196,47.78203272025669,282,25
16197,45.45752257422449,23,25
16200,80.57539901279989,280,25
16201,16.363526814052758,46,25
16202,136.8807764056124,294,25
16203,29.93092529584723,28,25
16204,75.83104703475946,354,25
16206,74.91496404644097,197,25
16210,83.27292433157838,275,25
16212,26.385164342195782,277,25
16213,28.58481316932513,284,25
16215,29.950684948483335,54,25
16218,60.87998596989196,71,25
16223,20.956810816679017,63,25
16225,35.98483643152463,59,25
16226,58.10570426019105,113,25
16229,74.4816476870369,382,25
16232,49.26867334961728,293,25
16235,38.8868551559226,383,25
16245,89.00337465473974,361,25
16247,117.7510271210532,150,25
16249,43.98509207053606,75,25
16250,42.46788600854792,72,25
16251,44.06364659165533,79,25
16252,42.646534280064465,167,25
16270,98.09541392559213,353,25
16276,32.26988672375734,95,25
16281,79.02584747657941,160,25
16282,70.73434541061565,2,25
16286,74.23536311770029,379,25
16287,68.2407337197101,325,25
16293,34.930649933778454,279,25
16295,91.58673392268012,391,25
16304,27.816562889195687,41,25
16308,38.231177884209835,271,25
16310,106.18549936845581,26,25
16311,78.85786420223644,273,25
16313,45.09207587233824,47,25
16314,34.516404957780054,162,25
16319,25.763145353133062,25,25
16324,38.76593191707018,127,25
16327,145.44216790644865,360,25
16329,58.427468072154,341,25
16333,45.09375825319973,285,25
16339,32.32575886556373,278,25
16340,81.89309395754957,323,25
16344,65.40736123422249,282,25
16345,88.79929428034553,343,25
16346,75.88110086127342,129,25
16347,95.07151580287847,102,25
16351,29.767858322465383,283,25
16353,53.911308711867186,375,25
16354,22.996102695020127,165,25
16361,42.573866292062625,40,25
16384,92.26283042971153,384,25
16388,104.17904420642535,87,25
16400,7.8610727142687065,4,25
16416,36.65268672661199,302,25
16419,59.488172977070235,306,25
16424,21.69194635325571,257,25
16428,70.59919019338427,24,25
16429,54.660364433916584,279,25
16430,45.51572983078596,274,25
16438,41.8277942308928,39,25
16445,56.005562846249596,265,25
16447,92.94467644000513,246,25
16448,40.58364608345857,273,25
16449,66.2884398490241,281,25
16452,37.40261750249949,301,25
16453,74.945344997048,292,25
16455,123.97210118855033,129,25
16456,106.24520084963706,368,25
16457,127.9160068621711,197,25
16460,31.304121439644017,285,25
16463,45.65002913820692,282,25
16468,32.79890591547515,44,25
16469,11.418080181410136,165,25
16470,26.027013389488914,283,25
16477,29.138152819203313,46,25
16479,48.638410229690635,264,25
16481,76.51598618612005,345,25
16486,34.18924779172829,79,25
16493,105.17243951945352,150,25
16497,115.75028474722343,253,25
16499,65.36339636918481,70,25
16500,94.12537498790321,118,25
16502,69.47567230400384,334,25
16512,13.766741648736804,125,25
16525,65.28886836272503,141,25
16526,13.577050215094433,160,25
16529,105.96661447329441,337,25
16530,40.172354970091575,325,25
16531,92.08935630852737,379,25
16532,26.280003701737176,25,25
16533,69.24450819719077,302,25
16534,43.03422633441641,198,25
16536,96.89441705510521,194,25
16540,60.5476229044457,265,25
16545,97.64785930180763,362,25
16546,28.09439062904515,279,25
16547,35.653281138053735,257,25
16549,83.37413974974393,26,25
16551,43.605041587997604,36,25
16562,32.72561216006534,266,25
16564,28.76479035874041,46,25
16565,64.64891257104006,272,25
16566,47.933996747083036,281,25
16570,32.52994039630912,278,25
16580,75.41120614677415,343,25
16584,33.76438445087866,275,25
16587,40.48038744860663,285,25
16588,45.64286258448588,165,25
16590,80.68390704572383,341,25
16593,115.75072000306719,47,25
16594,32.428816631921016,360,25
16606,94.74049777571805,113,25
16612,118.55843200186374,78,25
16617,68.75062891657304,79,25
16621,34.56865106456202,75,25
16624,63.971876005449154,334,25
16642,26.164047309796196,8,25
16644,44.566478346215234,95,25
16645,65.9486434368681,10,25
16650,49.47711669712202,161,25
16653,82.83128622221369,379,25
16655,47.01035381387394,198,25
16656,67.42948368953283,306,25
16658,81.37237454529023,391,25
16659,28.25425675257711,143,25
16660,164.04477752272552,331,25
16663,136.1806267771563,282,25
16664,58.35414110512443,339,25
16665,27.921298064357387,24,25
16667,32.49236485270582,281,25
16668,80.54119856425807,26,25
16670,41.829357201763585,274,25
16672,55.79657273723326,39,25
16673,46.56849800982646,127,25
16674,39.06052952450445,266,25
16675,39.51206720016703,22,25
16676,37.493595582126865,246,25
16677,23.71872853113567,25,25
16680,33.745043139820375,288,25
16686,67.89697156647526,197,25
16687,45.57882451235422,34,25
16688,46.28248904820051,164,25
16690,39.10540027743411,42,25
16693,52.40219681371717,343,25
16696,48.67786682913397,165,25
16701,18.425048879641206,284,25
16706,46.97960828404455,293,25
16719,74.8728341559201,132,25
16724,75.32376309859126,253,25
16730,60.0240664730555,78,25
16732,50.92923844721603,83,25
16733,66.95082177921152,334,25
16734,59.31546214803752,383,25
16743,85.68556281928265,145,25
16745,79.50330135397927,10,25
16757,51.551031896733086,288,25
16775,53.315841538138116,141,25
16778,12.362498059221524,160,25
16782,91.54356366258449,161,25
16783,173.9990204221194,331,25
16784,89.91861321324187,379,25
16786,32.13429237913343,97,25
16788,45.66511457587253,198,25
16789,48.19019570742975,96,25
16790,18.635508622707338,143,25
16791,25.68599968203245,18,25
16792,32.83476462292506,22,25
16795,62.56434396399292,260,25
16796,31.49782712556858,303,25
16797,46.78689659023547,279,25
16798,24.854363473186986,257,25
16802,45.08347263762132,24,25
16805,59.014991572391686,42,25
16807,44.200216905206396,162,25
16810,133.5411261044308,39,25
16811,79.84946594007056,288,25
16812,33.55669600226352,41,25
16815,43.34257350182855,36,25
16817,33.67496385295129,43,25
16818,64.5958294994649,341,25
16821,69.0815050814876,362,25
16822,86.55611784702305,368,25
16823,29.681856704339847,294,25
16826,58.10547842986888,277,25
16827,34.05562612479991,47,25
16829,49.10688958675895,280,25
16830,15.539535502401819,270,25
16831,63.614278259666996,197,25
16832,55.81684017244769,106,25
16835,38.22532208623319,345,25
16838,31.851247073648,165,25
16840,68.43317272612099,40,25
16845,55.56967432226876,71,25
16849,56.79194747547817,54,25
16860,113.33500694676857,79,25
16861,123.55911318972625,150,25
16868,45.3159615881451,75,25
16874,78.65758148049372,126,25
16887,29.40550251118856,9,25
16890,112.03791630645848,353,25
16892,16.33311848897757,95,25
16897,41.27785583221399,161,25
16900,87.36595750921316,379,25
16903,22.070467327259898,143,25
16911,59.78617839022637,22,25
16912,54.85613043980805,282,25
16913,43.488085792781,41,25
16914,69.10002339803559,24,25
16915,81.68339193086571,339,25
16916,44.21595600505588,33,25
16918,32.171684913360004,145,25
16919,129.71439416340638,26,25
16920,48.285828971954324,162,25
16921,44.601205822276235,260,25
16923,49.80774792742081,274,25
16926,26.601922981260874,23,25
16933,88.73257347176616,368,25
16936,46.86743284017254,302,25
16938,72.77476299199186,341,25
16939,50.52152932963913,42,25
16940,56.71542798808575,179,25
16942,49.704650301333174,127,25
16948,54.41413545298633,34,25
16949,31.35181517035789,270,25
16950,40.09829246722591,300,25
16951,69.58682362351661,40,25
16956,136.42259554894372,366,25
16957,86.86797925152875,101,25
16962,35.45891972432891,283,25
16964,23.357039967611772,262,25
16969,40.493030691934194,263,25
16973,40.8627754171988,165,25
16982,54.544650901692684,150,25
16987,22.361989027372054,72,25
16991,39.327992825093865,79,25
16994,38.56471403270695,75,25
17011,125.48052083254217,390,25
17019,25.87352697755383,143,25
17022,98.40093686899164,194,25
17023,86.4302698473908,362,25
17024,62.28822201634396,25,25
17025,44.32080491247579,306,25
17026,31.917494330550085,22,25
17029,32.09549675844993,257,25
17031,29.790759719474256,37,25
17032,103.56908200148074,266,25
17033,62.89255208426264,251,25
17037,83.52710457244423,26,25
17038,32.02628885846219,162,25
17040,61.61353880900865,24,25
17043,42.14505629547856,279,25
17046,48.40846258658844,99,25
17049,43.350879307441964,39,25
17051,47.70928462821985,274,25
17055,46.5572170795007,301,25
17057,66.49862955922569,371,25
17058,55.046414055185416,288,25
17060,47.830202471363094,303,25
17062,91.51281879644746,197,25
17064,126.33443361320717,392,25
17067,34.125366244483985,50,25
17072,19.182398663919784,278,25
17073,22.632784816988092,270,25
17074,29.82110591725745,275,25
17075,92.20825390110211,88,25
17080,65.36616019903012,282,25
17083,39.5140857606405,284,25
17084,27.96306310958716,165,25
17085,69.42183299768546,46,25
17086,91.74278073445187,345,25
17088,45.590022605308015,268,25
17095,75.30790003229504,283,25
17104,54.736316209129896,380,25
17110,86.23555726930704,150,25
17111,52.55210805669745,253,25
17114,73.83294403790589,167,25
17117,83.26288811325676,59,25
17124,223.06082903916692,204,25
17132,10.914568138196524,125,25
17139,23.388023514083258,160,25
17143,88.45226146757429,325,25
17144,32.18595879840932,14,25
17145,137.04697493117152,331,25
17146,94.01198172343591,362,25
17149,76.09884741706315,194,25
17150,93.39131796488424,251,25
17153,61.28813042758073,282,25
17160,77.90276792419934,26,25
17163,46.31763135692199,162,25
17165,25.388766852329574,25,25
17169,24.98100392398084,37,25
17170,45.70010925626665,23,25
17172,61.51665012638657,246,25
17173,61.078166659198466,268,25
17174,60.83220439396441,291,25
17180,106.23605873899021,314,25
17183,34.60735119571571,264,25
17185,43.13850920794656,341,25
17186,38.08582937780504,270,25
17187,47.9798709273468,294,25
17193,35.60097454507199,280,25
17195,171.45158683054362,101,25
17198,33.69232166787632,275,25
17202,162.9816903604137,49,25
17209,104.31059894848052,345,25
17211,42.95023116660622,284,25
17215,43.840848053290806,50,25
17216,51.774953157749586,77,25
17217,53.530193217990124,44,25
17219,47.55303468878492,338,25
17221,67.9721318551375,234,25
17231,73.83445470123563,79,25
17232,58.743178016438264,253,25
17236,43.617730990993046,75,25
17238,108.21738787196895,63,25
17239,137.84091309148215,376,25
17245,216.7010895663857,204,25
17252,49.85588866069007,95,25
17266,90.47629189691536,198,25
17276,44.84379530479871,33,25
17281,27.805250437609928,25,25
17284,39.71099285605771,260,25
17287,60.964269251290176,288,25
17290,37.80987955602132,127,25
17295,108.05067020036168,34,25
17297,21.75244970571721,23,25
17301,42.246729241965035,277,25
17307,95.06695748518051,323,25
17310,34.910452855814,42,25
17312,114.0198669390843,197,25
17315,87.57580413080314,49,25
17321,63.745114737560066,50,25
17322,92.58786040588771,40,25
17323,14.993299431973933,165,25
17328,39.22591911861451,303,25
17329,39.778325006248565,234,25
17338,56.723332271176965,338,25
17345,77.73635880592758,392,25
17346,46.883899722418576,78,25
17347,83.85134776020672,83,25
17351,115.17629673928553,150,25
17353,34.890091240109484,75,25
17354,38.38749059205842,82,25
17360,330.82760735356965,204,25
17368,66.15109346566973,266,25
17371,46.11892196900309,262,25
17372,25.920376185419943,339,25
17375,47.79173019404348,261,25
17380,68.22825672867164,159,25
17382,52.96518657152098,75,25
17385,10.549268104065542,8,25
17391,32.184443115558075,95,25
17392,69.7158402464646,141,25
17396,21.134558219082404,7,25
17397,31.40936864706369,16,25
17398,42.99762587530654,161,25
17399,88.95105760631003,337,25
17400,53.43434850310002,142,25
17402,36.178273198423945,143,25
17403,65.84093252268428,198,25
17404,38.545625942398246,15,25
17407,23.433789597326868,18,25
17409,24.398653680589778,257,25
17411,47.333145530036845,260,25
17412,43.633843587112516,33,25
17416,66.26709825676905,202,25
17421,35.054187722269795,105,25
17425,59.24163088670314,282,25
17426,50.385967553269914,162,25
17427,17.062708886250874,246,25
17428,71.07014432499855,127,25
17432,40.189153097186185,251,25
17437,58.880798080637625,41,25
17441,35.000085577783345,262,25
17442,60.21088872379021,379,25
17443,54.769940018288416,292,25
17444,51.541667443756936,362,25
17445,43.725159567366966,300,25
17450,56.818955284476196,280,25
17451,41.11918474303443,268,25
17453,22.612471060355343,325,25
17455,180.30477363403543,126,25
17460,57.55417755876312,129,25
17462,28.19884701495643,165,25
17463,18.96649342742196,284,25
17464,51.5483918030797,392,25
17467,47.228257825398856,44,25
17468,35.47841633672113,40,25
17471,33.74441637486303,385,25
17477,34.57187790852708,345,25
17478,64.86289122744947,45,25
17483,43.32279167264457,59,25
17487,129.75402695809456,150,25
17490,38.54249523275062,75,25
17492,32.31228913177801,167,25
17506,50.61482724056654,9,25
17510,25.741882499242895,95,25
17517,31.207670794258078,142,25
17518,30.457907547814976,143,25
17519,95.77575717976572,16,25
17520,40.55137472406606,15,25
17522,77.1832072831371,198,25
17523,37.295431607821456,96,25
17524,45.14311104572598,67,25
17525,36.099070755911605,257,25
17526,59.75049825740014,22,25
17527,29.36768796427392,266,25
17535,32.908073575973454,39,25
17536,35.3249136806924,97,25
17539,44.158162326782744,179,25
17543,34.92727381118059,279,25
17544,31.21227537159307,43,25
17549,78.0331077725111,385,25
17553,43.910885435768996,261,25
17554,38.74811565587557,270,25
17556,74.84090035901173,34,25
17557,110.8857116180285,60,25
17558,64.41721113314001,127,25
17559,69.22431088980713,40,25
17562,45.82898323502923,265,25
17565,149.00053434626594,129,25
17571,37.4631420854176,275,25
17576,28.691128395522014,362,25
17577,30.2618105403694,223,25
17587,38.03266136197602,63,25
17596,126.66690050122597,150,25
17600,169.07562472811858,59,25
17603,71.28092888843064,167,25
17605,47.31018902435895,392,25
17607,138.76225715931582,380,25
17611,74.38043522652652,88,25
17613,107.24688908731595,87,25
17619,34.34317287668024,9,25
17630,46.16978562364149,97,25
17631,38.990584434837075,15,25
17632,36.16940657645844,142,25
17634,25.705245626068685,143,25
17640,37.86887048391397,274,25
17645,46.259522795149685,202,25
17646,25.497186884867823,263,25
17650,35.29272629266831,43,25
17657,32.49949418742651,261,25
17659,56.499393763221654,296,25
17661,49.707129657005964,40,25
17662,37.78564641688679,300,25
17667,53.20203402678767,268,25
17669,22.265560171015622,270,25
17671,129.18759445430763,126,25
17673,84.24411811700664,79,25
17675,73.1590305655864,345,25
17676,22.25844703204602,165,25
17678,56.188793089988415,50,25
17681,24.194600454233203,44,25
17682,49.14527002512865,60,25
17684,93.51712736892178,108,25
17687,50.4392922589233,376,25
17692,89.31417727661517,83,25
17693,42.089535882528,70,25
17694,73.12246643234499,150,25
17696,37.63049499562016,167,25
17700,49.06877248341888,75,25
17704,78.99958283958958,88,25
17713,80.41125353927012,141,25
17719,15.365731104792095,160,25
17721,35.91486290978764,161,25
17722,67.0953431132907,16,25
17723,27.04541934688503,143,25
17725,55.060147999124844,142,25
17733,66.29523127075626,265,25
17734,61.02162537666543,296,25
17735,26.479135212678777,41,25
17739,52.60774170134687,36,25
17742,48.7601190049711,337,25
17749,42.55949918520914,268,25
17751,49.16887934862359,325,25
17752,75.83064888572301,127,25
17758,66.81049625745696,34,25
17759,81.17046026606103,362,25
17765,59.51650596438918,300,25
17769,65.0274989467251,385,25
17770,87.45654001200387,381,25
17771,65.46271782856104,42,25
17773,128.55408760633944,40,25
17774,64.89047846311793,343,25
17779,31.59673531017455,284,25
17783,76.05035650137185,345,25
17785,26.86803343002152,165,25
17789,61.96591889593489,338,25
17793,59.416961622035906,70,25
17796,97.38798236730825,45,25
17797,64.55204884404557,63,25
17800,93.84888855064264,323,25
17804,96.05134034058462,108,25
17806,73.55840195685103,83,25
17807,54.0676278671264,79,25
17809,24.645335934435167,167,25
17812,40.09626565550444,87,25
17813,77.45977450181869,88,25
17817,21.964514957968763,9,25
17831,18.97717191108279,141,25
17837,38.32163247925811,97,25
17838,55.16625188993586,198,25
17843,27.788379614982265,18,25
17844,35.23921077523783,67,25
17845,27.143988216460315,257,25
17846,59.21958712306218,33,25
17853,37.330920763497275,99,25
17857,41.54865215015621,260,25
17859,20.336412077542832,270,25
17874,64.59629891302657,34,25
17878,58.931516831443574,323,25
17880,118.82132805680233,32,25
17881,43.352874149109454,325,25
17884,54.44312143977469,40,25
17886,121.44768384537495,126,25
17888,121.21537380847826,366,25
17890,27.440582342953018,127,25
17893,34.540061730401696,42,25
17894,47.85014780528266,50,25
17900,28.523896002465197,234,25
17903,66.61493421232252,108,25
17913,54.6415414476454,233,25
17916,29.897476040155645,72,25
17918,47.607440531003284,82,25
17922,101.02190198266482,334,25
17924,188.40894517377325,380,25
17925,102.94341101999849,83,25
17935,103.20349206152973,104,25
17936,24.384721493071158,282,25
17937,164.74570103324763,279,25
17938,90.83206910293978,251,25
17939,72.66875690735311,311,25
17945,59.849494858028685,167,25
17949,24.9837637338264,9,25
17956,78.1449542800424,390,25
17957,27.981959998294094,5,25
17959,39.222404690784316,160,25
17961,14.61962986398414,7,25
17962,47.175651664869754,16,25
17964,55.888132021226454,97,25
17965,63.30477242976047,143,25
17969,49.824293043824795,194,25
17970,40.186940550163136,99,25
17973,55.405029828905946,391,25
17974,31.34042558503979,18,25
17975,45.979498045478564,41,25
17977,26.61201862408255,257,25
17979,40.78394697957795,282,25
17982,32.5074854981755,279,25
17987,65.68108893672313,337,25
17989,21.701059949091402,43,25
17991,50.71197585636439,223,25
17995,56.84540289227582,273,25
17997,31.479557770873818,341,25
17998,93.53241175116979,251,25
17999,50.21090515792543,34,25
18000,49.69570604067746,261,25
18004,82.3812263718599,197,25
18006,69.03517959625813,280,25
18007,48.55048998560911,27,25
18009,36.37341973849858,11,25
18011,77.38924711370377,180,25
18016,49.037668686204526,296,25
18020,13.35095377761334,270,25
18022,111.15461493604208,88,25
18023,40.794207972752055,269,25
18025,50.11529162428666,57,25
18028,91.73894206551219,300,25
18033,48.276383931761586,294,25
18040,42.42197784701808,362,25
18044,39.09163299116548,72,25
18048,31.21364249379592,167,25
18050,48.30860195463096,79,25
18051,45.63919338271273,75,25
18056,135.95798361640152,150,25
18061,33.70621363351058,9,25
18068,56.742556581139674,95,25
18073,49.82953438936012,161,25
18074,19.227189619481653,97,25
18075,42.90924943531936,15,25
18080,27.983216654887656,257,25
18087,83.09955578928883,379,25
18089,28.920698375600345,36,25
18090,57.3178213920878,162,25
18096,19.623955238416098,43,25
18097,43.49131394997773,264,25
18100,53.64773890777622,262,25
18107,58.01401422361343,341,25
18111,97.53479256733065,129,25
18112,96.15891407342075,385,25
18113,73.06332813709001,282,25
18125,111.03013567394215,323,25
18126,39.24835594512115,300,25
18130,81.05252568565834,296,25
18133,60.07564256701737,343,25
18134,105.79393662617343,261,25
18137,30.26139143162229,223,25
18139,31.38624090966938,165,25
18144,32.03379065605812,362,25
18146,107.37452948388857,234,25
18153,48.3637312119169,79,25
18157,42.93901318345576,63,25
18161,54.425200951758896,167,25
18168,15.731347880075047,45,25
18174,57.4161986972355,126,25
18183,48.36189104527621,5,25
18192,35.61046198818546,15,25
18195,90.21443318390091,391,25
18196,62.478102006478714,99,25
18197,39.34305759819814,257,25
18200,44.267955138060614,263,25
18203,40.918473305365495,128,25
18205,110.04870989628701,354,25
18210,29.901720236640074,25,25
18211,166.42346705255147,372,25
18212,45.07378883818485,379,25
18213,52.055911277294726,251,25
18214,20.256477012478076,43,25
18220,69.04890386031758,385,25
18225,44.341992248309005,282,25
18231,86.98876106806166,180,25
18233,55.53668854250993,343,25
18238,23.879430367386327,270,25
18243,98.52554250159106,197,25
18252,75.13557654617739,234,25
18256,39.624764694195065,79,25
18258,154.3339951989737,72,25
18260,78.21279314337916,150,25
18267,46.74141290928598,75,25
18269,55.77434326143168,82,25
18270,158.40214839266824,45,25
18271,77.46999968586364,83,25
18276,77.31592056012187,126,25
18293,33.85762211175742,142,25
18294,43.28029598093424,15,25
18296,54.261695637326625,143,25
18299,60.21506976841554,22,25
18301,66.86682370900658,99,25
18302,54.75728979874171,257,25
18305,64.15337292485059,296,25
18310,55.61516852259745,271,25
18311,13.896156402086985,279,25
18315,31.16556160166327,18,25
18316,72.72327053565954,337,25
18320,25.054365188020142,127,25
18321,107.13680370437339,313,25
18322,51.6685075408728,282,25
18323,41.23988489118406,223,25
18324,49.25424038262304,273,25
18333,59.63834009799783,362,25
18338,33.08366698881948,280,25
18339,64.16167335822568,354,25
18343,83.97246292806986,294,25
18346,118.33573699493041,88,25
18347,51.073678914702356,260,25
18348,48.38180518988514,268,25
18350,61.66069023469404,385,25
18356,28.978534557776257,343,25
18360,31.284170525494446,40,25
18362,55.67918472169237,63,25
18363,51.97854867557625,77,25
18367,34.05627981697827,59,25
18372,43.438505363933004,376,25
18374,45.55241979626218,150,25
18381,47.499691900207644,75,25
18382,84.21540972754657,334,25
18384,69.37181345254147,395,25
18393,433.8238009407038,204,25
18395,45.14558200523334,5,25
18398,62.03807129929423,2,25
18401,58.45097547946843,16,25
18403,77.171936591331,14,25
18404,52.567192411218045,161,25
18405,48.25917534879017,142,25
18408,41.35796515652326,257,25
18409,70.33635235322646,143,25
18412,135.7586235859981,391,25
18414,38.83907883261663,22,25
18415,102.64812165053031,33,25
18416,41.8316802362733,270,25
18417,38.54159474393652,379,25
18421,35.66024072613772,36,25
18423,42.450425277752444,127,25
18427,32.703494888729026,128,25
18433,83.57568723717822,34,25
18437,42.8970719343155,21,25
18438,70.38795465378502,300,25
